,artist,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,genres
12868,maison and dragen,colosseum,0.482,0.981,8,0.0567,0.00297,0.96,0.32,0.546,4,"['big room', 'deep uplifting trance', 'progressive electro house']"
12869,aimee mann,ghost world,0.28,0.722,4,0.0366,0.0816,0.0,0.351,0.735,4,"['chamber pop', 'folk', 'indie pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']"
12870,irene cara,flashdance what a feeling,0.637,0.63,7,0.0372,0.138,3.79e-06,0.214,0.59,4,"['dance rock', 'disco', 'europop', 'new wave pop', 'soft rock']"
12871,lana del rey,dark paradise,0.6,0.653,1,0.0594,0.0953,0.0,0.122,0.43,4,"['art pop', 'pop']"
12872,charli xcx,nuclear seasons,0.521,0.94,9,0.0969,0.0414,0.00133,0.279,0.236,4,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'tropical house']"
12873,dillon francis,idgafos,0.777,0.259,9,0.0392,0.932,0.792,0.23,0.389,4,"['big room', 'brostep', 'edm', 'electro house', 'electronic trap', 'electropop', 'moombahton', 'pop', 'tropical house']"
12874,jojo,too little too late,0.394,0.821,6,0.0404,0.00302,0.019,0.186,0.509,4,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
12875,junior boys,first time,0.829,0.546,4,0.0554,0.12,0.321,0.0811,0.177,4,"['alternative dance', 'balearic', 'canadian electropop', 'chillwave', 'dance-punk', 'electronica', 'electropop', 'hamilton on indie', 'indietronica', 'neo-synthpop', 'new rave']"
12876,muse,bliss,0.447,0.8,0,0.047,0.000258,0.00206,0.113,0.251,4,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
12877,muse,bliss,0.447,0.8,0,0.047,0.000258,0.00206,0.113,0.251,4,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
12878,maroon 5,one more night,0.718,0.82,5,0.0323,0.0444,0.0,0.0846,0.613,4,"['pop', 'pop rock']"
12879,britney spears,criminal,0.696,0.734,7,0.0298,0.0485,0.0,0.183,0.711,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
12880,britney spears,criminal,0.696,0.734,7,0.0298,0.0485,0.0,0.183,0.711,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
12881,olly murs,dear darlin,0.512,0.817,11,0.0465,0.00604,6.3e-06,0.114,0.332,4,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'uk pop']"
12882,olly murs,dear darlin,0.512,0.817,11,0.0465,0.00604,6.3e-06,0.114,0.332,4,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'uk pop']"
12883,band of skulls,i know what i am,0.64,0.904,9,0.0874,0.175,1.21e-05,0.105,0.558999999999999,4,"['dance-punk', 'garage rock', 'indie rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'southampton indie']"
12884,aloe blacc,i need a dollar,0.84,0.482,6,0.0333,0.202,0.0,0.0873,0.957,4,['r&b']
12885,keri hilson,lose control,0.680999999999999,0.725,5,0.0681,0.526,0.0,0.103,0.447,4,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
12886,ladyhawke,my delirium,0.45,0.81,9,0.0474,0.000734,0.000392,0.431,0.447,4,"['alternative dance', 'dance-punk', 'electropop', 'indietronica', 'metropopolis', 'neo-synthpop', 'new rave']"
12887,porter robinson,unison,0.613,0.836,10,0.0619,0.000211,0.833,0.0338,0.165,4,"['big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton', 'progressive electro house']"
12888,porter robinson,unison,0.613,0.836,10,0.0619,0.000211,0.833,0.0338,0.165,4,"['big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton', 'progressive electro house']"
12889,limahl,never ending story,0.599,0.622,0,0.0296,0.359,0.00235,0.114,0.851,4,"['new romantic', 'new wave pop']"
12890,foreigner,i want to know what love is,0.477,0.471,6,0.0277,0.193,1.76e-06,0.131,0.423,4,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
12891,nightwish,wish i had an angel,0.399,0.978,4,0.122,5.07e-05,3.48e-06,0.985,0.116,4,"['finnish metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']"
12892,lmfao,champagne showers,0.59,0.824,7,0.386,0.000826,1.11e-06,0.636,0.385,4,"['dance pop', 'pop', 'pop rap']"
12893,two steps from hell,birth of a hero,0.438,0.556,0,0.0356,0.56,0.969,0.0853,0.154,4,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
12894,lily allen,22,0.706,0.737,0,0.0482,0.0217,0.000255,0.223,0.926,4,"['dance pop', 'europop', 'pop', 'pop rock']"
12895,stan arwell,outbreak,0.566,0.978,8,0.0504,0.00224,0.770999999999999,0.385,0.363,4,[]
12896,nhato,aurora,0.65,0.778,11,0.0743,0.000124,0.856,0.123,0.221,4,"['j-core', 'japanese progressive house']"
12897,tame impala,feels like we only go backwards,0.303,0.9,2,0.0574,0.0277,0.635,0.11,0.491,4,"['australian psych', 'neo-psychedelic']"
12898,sufjan stevens,chicago,0.579,0.463,7,0.0303,0.585,0.0,0.0892,0.447,4,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']"
12899,lana del rey,blue jeans,0.557999999999999,0.837,3,0.0633,0.418,0.0,0.0821,0.488,4,"['art pop', 'pop']"
12900,ylvis,the fox,0.703,0.867,6,0.0453,0.107,0.0,0.119,0.546,4,['comic']
12901,mazzy star,fade into you,0.42,0.33,9,0.0275,0.245,0.000679,0.0677,0.175,3,"['alternative rock', 'dream pop', 'melancholia', 'slow core']"
12902,red hot chili peppers,under the bridge,0.558999999999999,0.345,4,0.0459,0.0576,0.000105,0.141,0.458,4,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']"
12903,coldplay,speed of sound,0.523,0.898,11,0.0567,0.00491,0.0345,0.0746,0.355,4,"['permanent wave', 'pop']"
12904,london grammar,strong,0.57,0.397,10,0.0322,0.737,3.54e-05,0.0819999999999999,0.297,4,"['metropopolis', 'nottingham indie']"
12905,depeche mode,never let me down again,0.581,0.885999999999999,0,0.0324,0.279,0.0281,0.691,0.586,4,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
12906,breeze vs ufo and lost witness,love to the stars - azora remix,0.705,0.702,0,0.14,0.00872,0.000318,0.0326,0.65,4,[]
12907,breeze vs ufo and lost witness,love to the stars - azora remix,0.705,0.702,0,0.14,0.00872,0.000318,0.0326,0.65,4,[]
12908,coldplay,speed of sound,0.523,0.898,11,0.0567,0.00491,0.0345,0.0746,0.355,4,"['permanent wave', 'pop']"
12909,coldplay,speed of sound,0.523,0.898,11,0.0567,0.00491,0.0345,0.0746,0.355,4,"['permanent wave', 'pop']"
12910,aimee mann,ghost world,0.28,0.722,4,0.0366,0.0816,0.0,0.351,0.735,4,"['chamber pop', 'folk', 'indie pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']"
12911,madonna,swim,0.618,0.476,8,0.0345,0.584,0.0243,0.168,0.2,4,"['dance pop', 'pop']"
12912,john frusciante,going inside,0.545,0.816,7,0.0292,0.0546,0.319,0.537,0.584,4,"['alternative rock', 'post-grunge', 'rock']"
12913,pokemon,what kind of pokemon are you,0.785,0.807,7,0.0991,0.175,0.0,0.0444,0.866,4,['cartoon']
12914,xilent,the place,0.229,0.838,0,0.0721,0.0245,0.000701999999999999,0.141,0.286,4,"['brostep', 'catstep', 'chillstep', 'complextro', 'deep dubstep', 'edm', 'electro house', 'filthstep', 'neurostep', 'zapstep']"
12915,wilco,i am trying to break your heart,0.467,0.536,4,0.0268,0.317,0.0119,0.123,0.429,4,"['alternative country', 'alternative rock', 'chamber pop', 'chicago indie', 'indie folk', 'indie pop', 'indie rock', 'rock', 'roots rock', 'slow core', 'stomp and holler']"
12916,led zeppelin,tangerine,0.306,0.398,6,0.0412,0.0857,6.02e-05,0.0756,0.0948,4,"['album rock', 'classic rock', 'hard rock', 'rock']"
12917,pink floyd,wish you were here,0.481,0.262,7,0.0414,0.735,0.0114,0.832,0.375,4,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
12918,tame impala,feels like we only go backwards,0.303,0.9,2,0.0574,0.0277,0.635,0.11,0.491,4,"['australian psych', 'neo-psychedelic']"
12919,fuel,hemorrhage - in my hands,0.301,0.823,1,0.0433,0.000144,0.000309,0.0833,0.372,4,"['alternative metal', 'alternative rock', 'neo mellow', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']"
12920,breeze vs ufo and lost witness,love to the stars - azora remix,0.705,0.702,0,0.14,0.00872,0.000318,0.0326,0.65,4,[]
12921,selena,i could fall in love,0.54,0.640999999999999,1,0.032,0.131,0.00556,0.0715,0.498,4,"['latin pop', 'mexican pop', 'tejano']"
12922,the strokes,what ever happened,0.547,0.599,11,0.0344,9.67e-05,0.679,0.229,0.587,4,"['alternative rock', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']"
12923,felix cartal feat ofelia,new scene - lucky date remix,0.685999999999999,0.716,5,0.0851,0.031,9.88e-06,0.13,0.213,4,"['big room', 'canadian electronic', 'edm', 'electro house', 'electropop', 'indie poptimism', 'pop edm', 'tropical house']"
12924,felix cartal feat ofelia,new scene - lucky date remix,0.685999999999999,0.716,5,0.0851,0.031,9.88e-06,0.13,0.213,4,"['big room', 'canadian electronic', 'edm', 'electro house', 'electropop', 'indie poptimism', 'pop edm', 'tropical house']"
12925,emancipator,anthem,0.467,0.517,10,0.0366,0.785,0.936,0.0926,0.314,4,"['downtempo', 'electronica', 'livetronica', 'nu jazz', 'trip hop']"
12926,jordin sparks,one step at a time,0.765999999999999,0.692,1,0.0289,0.0825,0.0,0.0384,0.691,4,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']"
12927,jojo,too little too late,0.394,0.821,6,0.0404,0.00302,0.019,0.186,0.509,4,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
12928,mord fustang,the electric dream,0.873,0.535,7,0.0444,1.27e-05,0.917,0.0588,0.153,4,"['complextro', 'edm', 'electro house']"
12929,lady gaga,just dance,0.822,0.737,1,0.0314,0.0261,4.19e-05,0.18,0.753,4,"['dance pop', 'pop']"
12930,lady gaga,just dance,0.822,0.737,1,0.0314,0.0261,4.19e-05,0.18,0.753,4,"['dance pop', 'pop']"
12931,dimitri vangelis and wyman,id2,0.577,0.905,9,0.0355,0.000741,0.00257,0.446,0.213,4,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'progressive house']"
12932,tom petty,into the great wide open,0.608,0.583,4,0.0235,0.188,0.0,0.129,0.714,4,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
12933,audien,elysium,0.7,0.885999999999999,5,0.0368,0.0375,0.884,0.178,0.104,4,"['big room', 'edm', 'electro house', 'electropop', 'indie poptimism', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']"
12934,the mighty mighty bosstones,they will need music,0.362,0.877,4,0.0447,0.00346,0.00458,0.154,0.727,4,"['boston punk', 'boston rock', 'punk', 'ska', 'ska punk', 'skate punk']"
12935,madeon,technicolor,0.535,0.809,2,0.0385,0.000232,0.25,0.106,0.0662,4,"['big room', 'complextro', 'edm', 'electro house', 'electropop', 'filter house']"
12936,absofacto,dissolve,0.688,0.582,6,0.0542,0.23,0.000157,0.0663,0.872,4,"['indie psych-pop', 'shimmer psych']"
12937,selena gomez,good for you,0.607,0.672999999999999,5,0.0611,0.181,0.0,0.069,0.215,4,"['dance pop', 'pop', 'post-teen pop']"
12938,selena gomez,good for you,0.607,0.672999999999999,5,0.0611,0.181,0.0,0.069,0.215,4,"['dance pop', 'pop', 'post-teen pop']"
12939,megadeth,a tout le monde,0.272,0.747,5,0.0401,0.000393,4.03e-05,0.16,0.255,4,"['album rock', 'alternative metal', 'groove metal', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
12940,broken bells,the high road,0.61,0.637,0,0.0238,0.0682,6.12e-06,0.284,0.609,4,"['alternative dance', 'alternative rock', 'chamber pop', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']"
12941,megadeth,a tout le monde,0.272,0.747,5,0.0401,0.000393,4.03e-05,0.16,0.255,4,"['album rock', 'alternative metal', 'groove metal', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
12942,ariel pink,lipstick,0.469,0.856,3,0.0354,0.000494,0.000353,0.266,0.795,4,"['alternative dance', 'alternative rock', 'art pop', 'art rock', 'chamber pop', 'chillwave', 'dream pop', 'experimental pop', 'freak folk', 'indie garage rock', 'indie pop', 'indie rock', 'la indie', 'lo-fi', 'neo-psychedelic', 'new rave', 'new weird america', 'noise pop', 'nu gaze']"
12943,latitudes,antechamber,0.294,0.735,0,0.0541,0.000543,0.823,0.0524,0.136999999999999,3,"['atmospheric post-metal', 'blackened hardcore', 'british post-rock', 'post-metal', 'uk post-metal']"
12944,queen,bohemian rhapsody,0.392,0.402,0,0.0536,0.288,0.0,0.243,0.228,4,"['glam rock', 'rock']"
12945,radiohead,lucky,0.206,0.4,11,0.0324,0.053,0.638,0.111,0.196,4,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
12946,the chiffons,he's so fine,0.557999999999999,0.633,7,0.0329,0.487,0.0,0.129,0.871,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'doo-wop', 'merseybeat', 'motown', 'rhythm and blues', 'rock-and-roll']"
12947,the moody blues,the story in your eyes,0.328,0.83,7,0.0372,2.7e-05,0.491,0.315,0.636,4,"['album rock', 'art rock', 'british invasion', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock']"
12948,gary jules,mad world,0.345,0.0581,3,0.0374,0.976,0.000366,0.103,0.304,4,['neo mellow']
12949,ylvis,the fox,0.703,0.867,6,0.0453,0.107,0.0,0.119,0.546,4,['comic']
12950,failure,empty friend,0.431,0.787999999999999,1,0.0369,9.82e-05,0.579,0.0617,0.735,4,"['alternative metal', 'alternative rock', 'grunge', 'post-grunge', 'post-hardcore']"
12951,pinback,fortress,0.802,0.599,7,0.0396,0.0899,0.504,0.121,0.952,4,"['indie pop', 'indie rock']"
12952,pinback,fortress,0.802,0.599,7,0.0396,0.0899,0.504,0.121,0.952,4,"['indie pop', 'indie rock']"
12953,u2,gone,0.333,0.58,8,0.0347,0.0101,0.168,0.314,0.45,4,"['irish rock', 'permanent wave', 'rock']"
12954,bigbang,bae bae,0.687,0.63,0,0.0401,0.0084,0.0,0.208,0.402,4,"['k-pop', 'k-pop boy group']"
12955,porcupine tree,blackest eyes,0.498,0.845,2,0.0373,0.00138,0.00255,0.09,0.136999999999999,4,"['art rock', 'progressive metal', 'progressive rock', 'symphonic rock']"
12956,sondre lerche,modern nature,0.688,0.575,2,0.0304,0.194,0.0,0.149,0.609,4,['bergen indie']
12957,persephone's bees,nice day,0.66,0.865,5,0.0375,0.00389,0.547,0.251,0.705,4,[]
12958,toby fox,song that might play when you fight sans,0.599,0.977,8,0.124,0.0512,0.134,0.597,0.378,4,['indie game soundtrack']
12959,the moody blues,the story in your eyes,0.328,0.83,7,0.0372,2.7e-05,0.491,0.315,0.636,4,"['album rock', 'art rock', 'british invasion', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock']"
12960,arctic monkeys,fluorescent adolescent,0.645999999999999,0.813,6,0.0288,0.00178,2.26e-05,0.144,0.821,4,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
12961,the beatles,all my loving,0.416,0.563,1,0.0298,0.207,0.0,0.343,0.9,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
12962,garbage,special,0.443,0.944,0,0.0377,8.79e-05,0.000542,0.369,0.573,4,"['alternative dance', 'alternative rock', 'dance pop', 'electronic rock', 'electronica', 'lilith', 'permanent wave', 'pop rock', 'post-grunge', 'rock']"
12963,beach house,wishes,0.313,0.77,7,0.0335,0.128,0.0787,0.0873,0.19,4,"['art pop', 'baltimore indie', 'chamber pop', 'chillwave', 'dream pop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'modern dream pop']"
12964,vangelis,hymne,0.208,0.253,2,0.033,0.322,0.571,0.261,0.121,3,"['cyberpunk', 'new age']"
12965,james taylor,carolina in my mind,0.579,0.267,4,0.0348,0.118,0.000562,0.132,0.353,4,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
12966,bigbang,bae bae,0.687,0.63,0,0.0401,0.0084,0.0,0.208,0.402,4,"['k-pop', 'k-pop boy group']"
12967,persephone's bees,nice day,0.66,0.865,5,0.0375,0.00389,0.547,0.251,0.705,4,[]
12968,scorpions,wind of change,0.452,0.524,0,0.0351,0.315,0.0,0.103,0.246,4,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
12969,the moody blues,the story in your eyes,0.328,0.83,7,0.0372,2.7e-05,0.491,0.315,0.636,4,"['album rock', 'art rock', 'british invasion', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock']"
12970,lindsey stirling,master of tides,0.465,0.895999999999999,4,0.0676,0.000739,1.7e-05,0.0972,0.338,4,['bow pop']
12971,lindsey stirling,master of tides,0.465,0.895999999999999,4,0.0676,0.000739,1.7e-05,0.0972,0.338,4,['bow pop']
12972,scorpions,wind of change,0.452,0.524,0,0.0351,0.315,0.0,0.103,0.246,4,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
12973,ed sheeran,thinking out loud,0.780999999999999,0.445,2,0.0295,0.474,0.0,0.184,0.591,4,"['pop', 'uk pop']"
12974,fun,all alone,0.532999999999999,0.862,2,0.0678,0.0205,0.000145,0.319,0.576,4,"['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']"
12975,gustav holst,jupiter from the planets,0.294,0.124,7,0.0385,0.944,0.88,0.0792,0.149,4,"['british modern classical', 'classical', 'post-romantic era']"
12976,mike oldfield,women of ireland,0.45,0.239,7,0.029,0.878,0.73,0.138,0.115,4,"['album rock', 'art rock', 'new age', 'progressive rock', 'symphonic rock']"
12977,st lucia,before the dive,0.488,0.742,9,0.0271,0.0852,7.2e-05,0.135,0.527,4,"['alternative dance', 'chillwave', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'modern rock', 'neo-synthpop', 'nyc pop', 'shimmer pop', 'vapor soul']"
12978,weezer,the greatest man that ever lived,0.321,0.682,8,0.0609,0.0541,0.0,0.461,0.356,4,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'pop rock', 'post-grunge', 'rock']"
12979,george harrison,my sweet lord,0.537,0.701,1,0.0335,0.0972,0.0,0.0832,0.583,4,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
12980,avicii vs nicky romero,i could be the one,0.509,0.79,6,0.0374,0.332,6.67e-05,0.316,0.638,4,"['big room', 'dance pop', 'edm', 'pop', 'tropical house']"
12981,linkin park,what i've done,0.623,0.93,5,0.0324,0.0141,1.64e-06,0.138,0.287,4,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
12982,bingo players,cry just a little,0.744,0.483,4,0.0408,0.0957,0.0322,0.408,0.298,4,"['big room', 'dance pop', 'deep big room', 'disco house', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house']"
12983,lucas nord,time for us,0.688,0.749,7,0.0298,0.139,0.117,0.112,0.338,4,['progressive electro house']
12984,avicii vs nicky romero,i could be the one,0.509,0.79,6,0.0374,0.332,6.67e-05,0.316,0.638,4,"['big room', 'dance pop', 'edm', 'pop', 'tropical house']"
12985,one-t,the magic key,0.809,0.728,5,0.0533,0.0855,3.33e-06,0.303,0.967,4,[]
12986,bad lip reading,russian unicorn,0.688,0.818,0,0.0361,0.0433,0.00134,0.103,0.582,4,"['antiviral pop', 'comic']"
12987,avicii vs nicky romero,i could be the one,0.509,0.79,6,0.0374,0.332,6.67e-05,0.316,0.638,4,"['big room', 'dance pop', 'edm', 'pop', 'tropical house']"
12988,flo rida,i cry,0.693,0.822,4,0.0439,0.00616,1.79e-06,0.315,0.763,4,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']"
12989,john martin,anywhere for you,0.617,0.909,3,0.0453,0.00659,0.0,0.168999999999999,0.454,4,['pop edm']
