,artist,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,genres
3101,hillsong young and free,alive,0.568,0.949,1,0.0865,0.00111,5.15e-05,0.868,0.63,4,"['ccm', 'christian music', 'world worship', 'worship']"
3102,god is an astronaut,no return,0.449,0.770999999999999,4,0.0421,0.000139,0.888,0.115,0.0732,4,"['cosmic post-rock', 'instrumental post-rock', 'post-rock']"
3103,tove lo,stay high - habits remix,0.735,0.685999999999999,4,0.0366,0.00108,0.871,0.0933,0.0656,4,"['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'swedish electropop', 'swedish pop', 'swedish synthpop', 'tropical house']"
3104,the xx,intro,0.617,0.778,9,0.027,0.459,0.925,0.128,0.152,4,"['downtempo', 'dream pop', 'indietronica']"
3105,manchester orchestra,top notch,0.606,0.204,11,0.031,0.787999999999999,0.000523,0.11,0.204,4,"['dreamo', 'indie pop', 'indie rock', 'modern rock', 'stomp and holler']"
3106,sara bareilles,king of anything,0.675999999999999,0.762,1,0.0351,0.461,0.0,0.0574,0.81,4,"['acoustic pop', 'lilith', 'neo mellow', 'pop', 'pop rock']"
3107,justin bieber,company,0.59,0.797,4,0.0614,0.132,0.0,0.0846,0.425,4,"['canadian pop', 'pop', 'post-teen pop']"
3108,beach house,turtle island,0.481,0.271,8,0.03,0.732,0.689,0.101,0.184,4,"['art pop', 'baltimore indie', 'chamber pop', 'chillwave', 'dream pop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'modern dream pop']"
3109,swedish house mafia,save the world,0.507,0.665,0,0.0474,0.0144,0.0,0.0759,0.4,4,"['big room', 'dance pop', 'disco house', 'edm', 'electro house', 'pop', 'progressive electro house']"
3110,nirvana,something in the way,0.427,0.201,8,0.0317,0.745,0.263,0.109,0.0668,4,"['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']"
3111,michael jackson,billie jean,0.92,0.654,11,0.0401,0.0236,0.0158,0.0359,0.847,4,"['pop', 'r&b', 'soul']"
3112,system of a down,aerials,0.364,0.922,0,0.0566,0.000918,0.035,0.0696,0.227,4,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
3113,pink floyd,what do you want from me,0.515,0.565,4,0.0304,0.113,1.35e-05,0.122,0.374,4,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
3114,neutral milk hotel,oh comely,0.366,0.357,4,0.0342,0.744,1.97e-05,0.11,0.117,3,"['alternative rock', 'anti-folk', 'athens indie', 'chamber pop', 'e6fi', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'noise pop']"
3115,melanie martinez,dollhouse,0.725,0.708,5,0.0756,0.22,0.0,0.777,0.555,4,['pop']
3116,muse,butterflies and hurricanes,0.42,0.691,9,0.0501,0.31,0.0427,0.109,0.0383,4,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
3117,carly rae jepsen,this kiss,0.736,0.88,0,0.0339,0.00710999999999999,0.00123,0.301,0.704,4,"['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']"
3118,the killers,miss atomic bomb,0.56,0.733,10,0.0317,0.0273,2.09e-05,0.253,0.331,4,"['modern rock', 'permanent wave', 'rock']"
3119,madonna,nothing really matters,0.707,0.692,0,0.0409,0.0534,0.00796,0.0649,0.248,4,"['dance pop', 'pop']"
3120,arty and matisse and sadko,riot,0.571,0.952,7,0.0513,0.00102,0.434,0.0627,0.0648,4,"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']"
3121,high school musical,stick to the status quo,0.705,0.721,4,0.19,0.0316,0.0,0.248,0.819,4,"['dance pop', 'hollywood', 'post-teen pop']"
3122,lady gaga,artpop,0.747,0.665,0,0.0573,0.00106,1.19e-05,0.0702,0.432,4,"['dance pop', 'pop']"
3123,florence and the machine,lover to lover,0.588,0.809,0,0.0309,0.0909,2.6e-06,0.347,0.512,4,"['art pop', 'baroque pop', 'pop', 'uk alternative pop']"
3124,matchbox 20,push,0.42,0.672,6,0.027,0.0067,0.0,0.108,0.476,4,"['neo mellow', 'pop rock', 'post-grunge']"
3125,sara bareilles,bottle it up,0.647,0.718,0,0.0298,0.202,0.0,0.157,0.706,4,"['acoustic pop', 'lilith', 'neo mellow', 'pop', 'pop rock']"
3126,the rolling stones,beast of burden,0.782999999999999,0.878,1,0.0308,0.39,0.000778,0.0426,0.885,4,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']"
3127,tim mcgraw,telluride,0.603,0.794,3,0.0305,0.0706,0.0,0.212,0.475,4,"['contemporary country', 'country', 'country road']"
3128,iggy pop,the passenger,0.498,0.889,0,0.0546,0.0947,1.62e-06,0.733,0.696,4,"['alternative rock', 'art rock', 'classic rock', 'dance rock', 'garage rock', 'glam rock', 'permanent wave', 'protopunk', 'punk', 'rock']"
3129,mgmt,kids,0.451,0.931,9,0.0719,0.000759999999999999,0.0049,0.361,0.172,4,"['alternative dance', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'rock']"
3130,kelly clarkson,stronger,0.562,0.939,0,0.0475,0.046,0.0,0.112,0.684,4,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']"
3131,chiddy bang,opposite of adults,0.674,0.899,9,0.193,0.011,0.0,0.327,0.604,4,"['indie pop rap', 'philly rap', 'pop rap']"
3132,australian crawl,reckless,0.7,0.339,2,0.0345,0.168,8.3e-05,0.0772,0.219,4,"['australian alternative rock', 'australian rock']"
3133,liz phair,why can't i,0.487,0.759,11,0.0405,0.0273,0.0,0.165,0.227,4,"['alternative pop', 'alternative rock', 'candy pop', 'folk', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']"
3134,robin schulz,sun goes down,0.547999999999999,0.723,6,0.0375,0.0969,1.28e-05,0.337,0.499,4,"['dance pop', 'deep euro house', 'deep house', 'edm', 'electro house', 'german dance', 'pop', 'tropical house']"
3135,the presets,fall hook n sling remix ,0.640999999999999,0.917,8,0.0494,0.00685,0.158,0.294,0.132,4,"['alternative dance', 'australian dance', 'australian hip hop', 'australian indie', 'dance-punk', 'electronica', 'indietronica', 'new rave']"
3136,5 seconds of summer,amnesia,0.594,0.497,2,0.0303,0.0343,0.0,0.162,0.101,4,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
3137,evanescence,going under,0.37,0.858,11,0.0545,0.00815,2.12e-05,0.229,0.464,4,"['alternative metal', 'post-grunge']"
3138,4minute,cut it out,0.645999999999999,0.937,6,0.138,0.0258,0.0,0.0838,0.637,4,"['k-pop', 'k-pop girl group']"
3139,sia,cheap thrills,0.628,0.698,6,0.105,0.0472,0.00143,0.0907,0.732,4,"['australian dance', 'australian pop', 'dance pop', 'pop']"
3140,shawn mendes,treat you better,0.444,0.819,10,0.341,0.106,0.0,0.107,0.747,4,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
3141,fall out boy,thnks fr th mmrs,0.459,0.890999999999999,10,0.0623,0.00511,0.0,0.106,0.588,4,"['emo', 'modern rock', 'pop punk']"
3142,nanobii,sugar rush,0.583,0.802,1,0.0527,0.0173,0.787999999999999,0.0817,0.379,4,"['catstep', 'deep dubstep', 'kawaii future bass']"
3143,chase and status,time,0.531,0.919,9,0.043,0.000214,0.000846,0.135,0.44,4,['drum and bass']
3144,clint mansell,leaving earth ,0.276,0.289,4,0.0339,0.662,0.982,0.0963,0.0805,4,"['british soundtrack', 'compositional ambient', 'epicore', 'scorecore', 'soundtrack', 'video game music']"
3145,pixies,here comes your man,0.669,0.782999999999999,2,0.0295,0.0475,0.0296,0.115,0.895999999999999,4,"['alternative rock', 'art rock', 'boston rock', 'garage rock', 'modern rock', 'noise pop', 'permanent wave', 'rock']"
3146,lisa,oath sign ,0.528,0.935,6,0.0678,0.0705,0.0,0.326,0.55,4,"['anime rock', 'j-pixie', 'otacore']"
3147,basshunter,now you're gone,0.444,0.958,10,0.274,0.0141,0.00102,0.34,0.604,4,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
3148,pendulum,witchcraft,0.42,0.969,1,0.0581,2.84e-05,0.00861,0.379,0.182,4,"['australian dance', 'drum and bass', 'edm']"
3149,dimitri vangelis and wyman,silver sun - lights anthem,0.352,0.838,11,0.0739,0.0065,0.0,0.0368,0.0941,4,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'progressive house']"
3150,murray gold,i am the doctor,0.456,0.391,2,0.0425,0.924,0.955,0.122,0.161,1,"['british soundtrack', 'scorecore', 'soundtrack', 'theme']"
3151,kiesza,hideaway,0.839,0.72,7,0.0483,0.0862,0.00697,0.0772,0.203,4,['pop edm']
3152,arty,flashback,0.516,0.836,11,0.0709,0.000247,0.745,0.657999999999999,0.0653,4,"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']"
3153,3lau,escape,0.576,0.875,8,0.257,0.00063,0.0602,0.229,0.12,4,"['big room', 'edm', 'electro house', 'electronic trap', 'electropop', 'mashup', 'pop', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']"
3154,crystal castles,violent dreams,0.558999999999999,0.332,9,0.0322,0.528,0.0,0.089,0.0805,4,"['alternative dance', 'art pop', 'bitpop', 'dance-punk', 'digital hardcore', 'electropop', 'indietronica', 'neo-synthpop', 'new rave', 'nintendocore', 'nu gaze']"
3155,grimes,sagrad,0.536,0.65,9,0.0397,0.021,0.0884,0.14,0.202,4,"['alternative dance', 'art pop', 'canadian electropop', 'chillwave', 'dance pop', 'dream pop', 'electropop', 'escape room', 'experimental pop', 'grave wave', 'indie pop', 'indietronica', 'metropopolis', 'new rave']"
3156,genix,run,0.582,0.97,8,0.0607,0.00574,0.633,0.0994,0.738,4,"['edm', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']"
3157,robin schulz,sugar feat francesco yates,0.636,0.815,5,0.0581,0.0185,0.0,0.163,0.636,4,"['dance pop', 'deep euro house', 'deep house', 'edm', 'electro house', 'german dance', 'pop', 'tropical house']"
3158,g-eazy,me myself and i,0.757,0.672,0,0.0955,0.0186,0.0,0.158,0.382,4,"['indie pop rap', 'pop rap', 'rap']"
3159,one direction,drag me down,0.73,0.703,0,0.0369,0.109,0.0,0.0657,0.595,4,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']"
3160,martin garrix,dragon,0.513,0.917,7,0.0628,0.00543,0.816,0.0592,0.145,4,"['big room', 'edm', 'electro house', 'pop', 'progressive house', 'tropical house']"
3161,phoenix,everything is everything,0.699,0.814,6,0.0339,0.0298,0.0172,0.104,0.964,4,"['alternative dance', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']"
3162,penguin cafe orchestra,perpetuum mobile,0.54,0.322,0,0.0431,0.907,0.859,0.117,0.785999999999999,4,"['bow pop', 'compositional ambient']"
3163,galantis,you,0.762,0.797,5,0.135,0.117,0.0,0.202,0.525,4,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']"
3164,twenty one pilots,stressed out,0.734,0.637,4,0.141,0.0462,2.29e-05,0.0602,0.648,4,"['modern rock', 'rock']"
3165,calvin harris and disciples,how deep is your love,0.672999999999999,0.859,11,0.056,0.00426,0.015,0.128,0.111,4,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']"
3166,bossfight,milky ways,0.509,0.981,4,0.0533,0.000486,0.914,0.0617,0.278,4,"['catstep', 'chiptune', 'electro house']"
3167,katy perry,dressin' up,0.715,0.782999999999999,7,0.0785,0.0201,0.000684,0.104,0.459,4,"['dance pop', 'pop', 'post-teen pop']"
3168,lana del rey,high by the beach,0.536,0.486,11,0.0346,0.244,0.00788,0.12,0.0968,4,"['art pop', 'pop']"
3169,tiesto - oliver heldens,the right song,0.546,0.894,8,0.0898,0.459,0.000106,0.322,0.387,4,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'pop', 'trance', 'tropical house']"
3170,bestie,excuse me,0.67,0.937,4,0.0937,0.051,2.04e-05,0.0301,0.692,4,"['k-pop', 'k-pop girl group']"
3171,avenged sevenfold,blinded in chains,0.245,0.961,2,0.0852,9.79e-05,0.00433,0.163999999999999,0.574,4,"['alternative metal', 'nu metal', 'post-grunge']"
3172,christina aguilera,beautiful,0.457,0.573,5,0.0275,0.578,3.05e-06,0.114,0.0992,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
3173,celia cruz,la vida es un carnaval,0.813,0.701,0,0.0701,0.489,0.00116,0.294,0.855,4,"['cha-cha-cha', 'cuban rumba', 'latin', 'latin jazz', 'mambo', 'salsa', 'tropical']"
3174,headspace,invasion,0.32,0.685999999999999,2,0.044,0.00461,0.00039,0.166999999999999,0.186,4,[]
3175,murray gold,the majestic tale,0.477,0.551,2,0.031,0.0946,0.976,0.297,0.35,1,"['british soundtrack', 'scorecore', 'soundtrack', 'theme']"
3176,michael jackson,beat it,0.779,0.867,3,0.0457,0.0491,7.98e-06,0.197,0.915,4,"['pop', 'r&b', 'soul']"
3177,nobuo uematsu,final fantasy v - battle,0.352,0.750999999999999,5,0.061,0.515,0.885999999999999,0.124,0.247,4,"['anime score', 'chiptune', 'final fantasy', 'japanese classical', 'japanese vgm', 'scorecore', 'video game music']"
3178,vicetone,stars,0.537,0.749,4,0.0354,0.0627,0.0,0.431,0.0865,4,"['big room', 'catstep', 'deep big room', 'deep dubstep', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'tropical house']"
3179,rihanna,s and m,0.426,0.286,11,0.031,0.939,9.65e-06,0.278,0.16,4,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
3180,anne murray,danny's song,0.512,0.379,11,0.0299,0.418,1.09e-05,0.0967,0.522,4,"['adult standards', 'bubblegum pop', 'canadian country', 'canadian pop', 'folk', 'mellow gold', 'soft rock']"
3181,rodriguez jr,shapes i see,0.782,0.567,1,0.0489,0.000108,0.588,0.116,0.177,4,"['deep disco house', 'deep euro house', 'deep melodic euro house', 'house', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']"
3182,tim and eric,come over,0.553999999999999,0.84,0,0.0313,0.0536,5.71e-06,0.357,0.53,4,[]
3183,haken,celestial elixir,0.525,0.682,11,0.031,0.026,0.00750999999999999,0.184,0.252,4,"['djent', 'jazz metal', 'progressive metal', 'symphonic rock']"
3184,jon foreman,june and johnny,0.389,0.28,0,0.032,0.616,0.0004,0.141,0.37,4,"['acoustic pop', 'christian uplift', 'dreamo', 'indiecoustica', 'roots worship', 'worship']"
3185,the strokes,new york city cops,0.523,0.855,0,0.0371,0.0749,3.41e-05,0.327,0.486,4,"['alternative rock', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']"
3186,sam smith,i'm not the only one,0.575,0.192,1,0.0573,0.992,0.961,0.113,0.417,4,[]
3187,bruce hornsby,the way it is,0.582,0.689,7,0.0277,0.607,0.0571,0.145,0.531,4,"['album rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'singer-songwriter', 'soft rock']"
3188,muse,falling away with you,0.296,0.682999999999999,0,0.0361,0.338,0.195,0.0917,0.272,4,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
3189,nelly,ride with me,0.853,0.7,7,0.0622,0.0629,1.82e-06,0.328,0.729,4,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']"
3190,kaskade,last chance,0.413,0.851,3,0.0605,0.0613,0.0167,0.107,0.171,4,"['big room', 'chicago house', 'dance pop', 'disco house', 'edm', 'electro house', 'electropop', 'pop', 'pop edm', 'progressive house', 'tropical house', 'vocal house']"
3191,james blunt,bonfire heart,0.575,0.821,0,0.0527,0.181,0.0,0.124,0.449,4,"['neo mellow', 'pop', 'pop rock']"
3192,thrice,red sky,0.535,0.744,2,0.0465,0.00544,0.0278,0.106,0.136,4,"['alternative metal', 'modern rock', 'post-hardcore', 'screamo']"
3193,alice deejay,better off alone,0.665999999999999,0.854,8,0.0565,0.0044,0.769,0.313,0.748,4,"['eurodance', 'europop']"
3194,eva simons,i don't like you,0.640999999999999,0.924,7,0.0481,0.00318,4.06e-05,0.0885,0.53,4,['dutch pop']
3195,panjabi mc,jogi,0.635,0.939,1,0.0485,0.0188,0.00138,0.933,0.667,4,"['bhangra', 'desi hip hop', 'desi pop']"
3196,nightmares on wax,les nuits,0.556,0.291,8,0.0311,0.245,0.880999999999999,0.247,0.0387,4,"['bleep techno', 'downtempo', 'electronica', 'indie soul', 'ninja', 'nu jazz', 'trip hop', 'turntablism']"
3197,daft punk,digital love,0.644,0.664,9,0.0333,0.0481,0.862,0.342,0.53,4,"['electro', 'filter house']"
3198,hilary duff,sparks,0.847,0.882,11,0.0551,0.0416,0.000201,0.103,0.792999999999999,4,"['dance pop', 'pop', 'post-teen pop']"
3199,covesthur,interesting procedure,0.591,0.873,2,0.0378,0.0133,0.926,0.0385,0.0384,4,[]
3200,miss a,good-bye baby,0.765999999999999,0.827,11,0.0493,0.0596,2.88e-05,0.057,0.770999999999999,4,"['k-pop', 'k-pop girl group']"
3201,the solids,hey beautiful,0.548999999999999,0.706,9,0.0332,0.00096,0.00243,0.086,0.733,4,[]
3202,flo rida,once in a lifetime,0.707,0.865,6,0.116,0.182,0.0,0.0835,0.326,4,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']"
3203,john williams,carol of the bells,0.437,0.149,4,0.0394,0.995,0.0896,0.15,0.800999999999999,3,['soundtrack']
3204,ellie goulding,lights,0.682,0.795,8,0.0367,0.0297,0.0391,0.131,0.78,4,"['dance pop', 'edm', 'metropopolis', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
3205,nelly furtado,say it right,0.871,0.869,1,0.139,0.0409,0.00111,0.053,0.834,4,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap', 'pop rock']"
3206,hammock,kenotic,0.406,0.812,9,0.0346,0.105,0.933,0.503,0.304,4,"['ambient worship', 'compositional ambient', 'focus', 'post-rock', 'space ambient']"
3207,sick individuals,lost and found,0.532,0.944,0,0.0779,0.0554,0.0818,0.29,0.289,4,"['big room', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']"
3208,pvris,my house,0.513,0.855,4,0.102,0.0254,0.000399,0.51,0.288,4,"['electropop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk']"
3209,tom swoon and stadiumx,ghost,0.613,0.951,7,0.0681,0.00292,0.0196,0.0429,0.196,4,"['big room', 'deep big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'sky room']"
3210,thrice,the weight,0.347,0.745,2,0.0457,0.00396,0.000978999999999999,0.119,0.484,3,"['alternative metal', 'modern rock', 'post-hardcore', 'screamo']"
3211,owl city,verge,0.544,0.744,2,0.0334,0.000181,1.17e-06,0.114,0.206,4,"['pop', 'pop rock', 'post-teen pop']"
3212,the m machine,ghosts in the machine,0.537999999999999,0.750999999999999,7,0.116,0.0305,0.00356,0.597,0.176,4,"['complextro', 'edm', 'electro house']"
3213,oliver heldens,gecko,0.609,0.885,0,0.0642,0.00521,1.15e-05,0.336,0.76,4,"['big room', 'dance pop', 'edm', 'electro house', 'future house', 'house', 'progressive electro house', 'progressive house', 'tropical house']"
3214,zara larsson,lush life,0.694,0.712,7,0.046,0.133,0.0,0.211,0.799,4,"['dance pop', 'edm', 'pop', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house', 'uk pop']"
3215,push,strange world,0.616,0.797,7,0.0342,0.00969,0.875999999999999,0.108,0.537,4,"['bubble trance', 'trance', 'uplifting trance']"
3216,sick individuals,lost and found - marcus santoro remix,0.638,0.907,0,0.0498,0.0259,0.000677,0.0807,0.394,4,"['big room', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']"
3217,danny howard,apex,0.645999999999999,0.839,7,0.0868,0.00208,0.0123,0.0398,0.272,4,"['house', 'uk tech house']"
3218,statik selektah,the thrill is gone,0.708,0.810999999999999,7,0.286,0.205,0.0,0.272,0.707,4,"['alternative hip hop', 'boom bap', 'boston hip hop', 'hardcore hip hop', 'hip hop', 'underground hip hop']"
3219,john denver,take me home country roads,0.255,0.43,9,0.0322,0.546,1.87e-05,0.188,0.546,4,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
3220,italobrothers,this is nightlife,0.642,0.784,11,0.032,0.0271,3.03e-05,0.308,0.877,4,"['dance pop', 'edm', 'europop', 'hands up', 'italo dance', 'tropical house']"
3221,vangelis,conquest of paradise,0.43,0.295,2,0.0283,0.698,0.569,0.226,0.159,3,"['cyberpunk', 'new age']"
3222,kylie minogue,in my arms,0.461,0.952,0,0.0471,0.000727,0.0156,0.376,0.534,4,"['australian dance', 'australian pop', 'dance pop', 'disco house', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop', 'pop rock']"
3223,philip glass,knee play 1,0.624,0.0723,7,0.0644,0.41,7.42e-06,0.238,0.0717,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'drone', 'minimalism']"
3224,cher lloyd,want u back,0.694,0.890999999999999,9,0.0949,0.0562,0.0,0.561,0.563,4,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'social media pop', 'talent show', 'viral pop']"
